,城市,小区名,地址,住宅类型,均价
128,ty,郦苑国际,迎泽双塔东街9号,住宅,14500
129,ty,香溪玫瑰园,万柏林长风西大街神堂沟度假区（南中环旁）,住宅,3880
130,ty,龙景逸墅,小店荣军北街与荣军南街之间,住宅,9300
131,ty,广兴·巅峰国际,万柏林下元商圈居然之家背后,住宅 商住,4700
132,ty,天鹅堡,晋源南中环街与滨河西路交叉口南200米,住宅,8500
133,ty,万泉大厦,小店亲贤北街50号亲贤街和体育路口交叉口,住宅 商住,9600
134,ty,阳光·汾河湾,晋源新晋祠路288号（南中环桥西南角）,住宅,10000
135,ty,怡佳·天一城,晋源新晋祠路与龙城大街交汇处,住宅,9000
136,ty,太原富力桃园,杏花岭太原师范附属中学（富力城校区）北300米,住宅,5700
137,ty,坤泽10里城,小店大运路与昌盛东街交汇处西南角,住宅 商住,6900
138,ty,领寓,小店庆云街富士康南三门对面,住宅,6000
139,ty,都市广场,迎泽迎泽区都司街9号（长江大酒店西侧）,住宅,11500
140,ty,海棠家园,小店经济技术开发区唐明路1号（大运路东与庆云街南交叉口）,住宅,6800
141,ty,来福花园,万柏林千峰南路与南内环街交叉口东北角,住宅,6980
142,ty,东景苑,迎泽长风东街东山过境高速收费站的北侧,住宅,7700
143,ty,太原茂业天地,小店亲贤街与体育路的交汇处西北角,住宅 商住,12000
144,ty,万锦太和佳苑,万柏林漪汾街与和平北路交叉路口往北50米路西,住宅,5700
145,ty,湖滨·文锦苑,晋源新晋祠路与健康南街交叉口（奥体中心旁）,住宅 商住,7900
146,ty,华润悦府,万柏林长风商务区长兴路7号,住宅,9000
147,ty,摩天石,万柏林滨河西路滨河体育中心东门(滨河西路51号),住宅 商住,15000
148,ty,金盛园,杏花岭东缉虎营王家巷（省政协西侧）,住宅,9800
149,ty,天赐康缘新区,小店康宁街与真武路交叉口东北角,住宅,6900
150,ty,滨河·果岭,尖草坪滨河东路森林公园往北50米,住宅 商住,7800
151,ty,森林湖公馆,万柏林兴华街西延东社城郊森林公园入口处,住宅,4100
152,ty,碧水兰亭,小店学府街128号，学府街与滨河东路交汇处往东300米，山姆士对面,住宅,9500
153,ty,旭海银座,小店太榆路与许坦东街交叉口往东100米路北,住宅,6500
154,ty,美泰金座,小店平阳路与王村南街丁字路口东南角,住宅 商住,9200
155,ty,府东公园6栋,杏花岭五龙口东街，太原东客站西200米,住宅,8500
156,ty,丽泽花苑,晋源南中环以南，滨河西路路西,住宅,8500
157,ty,半山LOFT,迎泽长风东街半山国际对面,住宅 商住,4800
158,ty,金桥郡,杏花岭滨河东路金桥东街,住宅,4100
159,ty,迎泽·美地,迎泽并州东街与东岗路交汇处东南角,住宅 商住,6580
160,ty,翔建·御景华府,万柏林西宫南二巷46号（和平北路）,住宅,6650
161,ty,易居时代,万柏林窊流路、上庄街,住宅,3520
162,ty,万国城moma,万柏林长风西街16号，丽华大酒店对面，煤炭交易中心西200米,住宅 商住,12000
163,ty,滨东花园二期,小店滨河东路长风街学府街中段。,住宅,9600
164,ty,恒实·平阳景苑,小店长风街与平阳路交叉口西北角,住宅,13800
165,ty,汇泰丽城,小店真武路与正阳街交叉口东50米,住宅,4600
166,ty,万城帝景,尖草坪向阳镇下薛村,住宅,2500
167,ty,西岸,万柏林千峰南路140号旧晋祠路省警校学校西侧,住宅,6200
168,ty,泰古城,迎泽长风东街与太行路交叉口东南角,住宅,7100
169,ty,枫林四季,小店昌盛路与正大街交汇处向东300米,住宅,4800
170,ty,恒实城市广场·新城市花园,小店长治路与寇庄南街交汇口东南角。,住宅,23000
171,ty,尚东明珠,杏花岭胜利街东延段300米路北,住宅,6300
172,ty,漫香林溪,晋源新晋祠路与迎宾路交汇处西南角,住宅,4600
173,ty,晋煤悦城,万柏林千峰南路与纺织街交汇处东南（大王村口南）,住宅,7500
174,ty,汇丰丽城,小店通达街与真武路的交叉口南200米,住宅,4650
175,ty,红源国际青年城,小店长风东街与双塔南路交叉口（109医院对面）,住宅,7800
